ï»¿Events_id,Stores,campaign_id,Start_date,End_date,Products,Category,base_price,promo_type,Before_promo,After_promo,incremental_revenue,incremental_sold_units,incremental_sold_units_percentage,incremental_revenue_percentage
6.20E+94,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,48,129,96325.50,81,168.75,168.64
4e6a19,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,45,121,22739.50,76,168.89,168.44
a42141,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",85,195,427500.00,110,129.41,167.65
95792f,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",106,243,532500.00,137,129.25,167.45
fc3573,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,61,163,121298.50,102,167.21,167.10
677e2c,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,122,326,71237.00,204,167.21,166.83
870b25,Mysuru,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,418,1116,257702.00,698,166.99,166.62
8e1636,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",109,249,544500.00,140,128.44,166.51
c6693c,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,413,1102,254379.00,689,166.83,166.47
49706e,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",120,274,599000.00,154,128.33,166.39
8869,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,75,200,43650.00,125,166.67,166.29
a7fecb,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Suflower_Oil (1L)","Grocery & Staples",200,BOGOF,361,963,119918.50,602,166.76,166.09
41d6bd,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Suflower_Oil (1L)","Grocery & Staples",200,BOGOF,424,1127,140036.50,703,165.80,165.14
7641,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,97,257,163071.50,160,164.95,164.82
5729c0,Mysuru,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,240,636,146202.00,396,165.00,164.64
49057f,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",121,274,596000.00,153,126.45,164.19
4ca177,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,75,198,125361.00,123,164.00,163.87
6b2afc,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,30,79,58270.50,49,163.33,163.22
1d651c,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",121,273,592500.00,152,125.62,163.22
c32fcd,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,73,192,141514.00,119,163.01,162.90
f013a9,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,105,276,174282.00,171,162.86,162.73
e12c11,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,112,294,185493.00,182,162.50,162.37
6.24E+11,Mangalore,Sankranti,10-01-2024,16-01-2024,"Atliq_Suflower_Oil (1L)","Grocery & Staples",200,BOGOF,206,541,66729.50,335,162.62,161.96
8564bb,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,291,762,173889.00,471,161.86,161.50
8cd1ec,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,124,324,69838.00,200,161.29,160.92
24541f,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,111,290,62505.00,179,161.26,160.89
3adeb2,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,84,219,137590.50,135,160.71,160.59
9bc176,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,416,1085,246987.50,669,160.82,160.46
6bce12,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,46,120,22140.00,74,160.87,160.43
8a7e7e,Mysuru,Sankranti,10-01-2024,16-01-2024,"Atliq_Suflower_Oil (1L)","Grocery & Staples",200,BOGOF,333,869,106765.50,536,160.96,160.31
6d153f,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",122,272,586000.00,150,122.95,160.11
f856b9,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",66,147,316500.00,81,122.73,159.85
177b80,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,37,96,60132.00,59,159.46,159.33
fc8d10,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,27,70,51135.00,43,159.26,159.15
b17786,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,63,163,34918.50,100,158.73,158.36
d105db,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,43,111,20344.50,68,158.14,157.71
4f255c,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,52,134,97513.00,82,157.69,157.58
f41256,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",58,128,274000.00,70,120.69,157.47
fe1a8b,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",126,278,595000.00,152,120.63,157.41
9e2de4,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,21,54,9873.00,33,157.14,156.71
3beb46,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,81,208,44346.00,127,156.79,156.42
fd5855,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,25,64,46378.00,39,156.00,155.89
5f0a89,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",114,249,529500.00,135,118.42,154.82
c2ee4f,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,58,148,31426.00,90,155.17,154.81
eb3bea,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",109,238,506000.00,129,118.35,154.74
87bb82,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",126,275,584500.00,149,118.25,154.63
6c1493,Vijayawada,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",66,144,306000.00,78,118.18,154.55
46021e,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,31,79,14360.50,48,154.84,154.41
9d3d1f,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",147,320,679000.00,173,117.69,153.97
3bf731,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,265,673,150623.50,408,153.96,153.62
420258,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,54,137,84591.50,83,153.70,153.58
2fe1bb,Chennai,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,460,1168,261376.00,708,153.91,153.57
5aa413,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,"Home Care",1190,BOGOF,43,109,78485.50,66,153.49,153.38
136c14,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Suflower_Oil (1L)","Grocery & Staples",200,BOGOF,328,833,100583.50,505,153.96,153.33
fe72b2,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,133,337,71231.50,204,153.38,153.02
ab6327,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Farm_Chakki_Atta (1KG)","Grocery & Staples",370,BOGOF,444,1123,250668.50,679,152.93,152.59
e67501,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,85,215,45392.50,130,152.94,152.58
171bbb,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",79,171,361500.00,92,116.46,152.53
f98db5,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",129,279,589500.00,150,116.28,152.33
0e96b4,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,"Home Appliances",1020,BOGOF,93,234,143703.00,141,151.61,151.49
741bef,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_High_Glo_15W_LED_Bulb,"Home Appliances",350,BOGOF,114,287,60406.50,173,151.75,151.39
f517b1,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,33,83,14958.50,50,151.52,151.10
75f30e,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",117,251,527500.00,134,114.53,150.28
496b80,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",118,253,531500.00,135,114.41,150.14
37cb87,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,46,115,20642.50,69,150.00,149.58
b999c5,Mysuru,Sankranti,10-01-2024,16-01-2024,"Atliq_Suflower_Oil (1L)","Grocery & Staples",200,BOGOF,406,1015,121292.50,609,150.00,149.38
5947fb,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",118,251,524500.00,133,112.71,148.16
2c8137,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,"Home Care",300,BOGOF,31,77,13761.50,46,148.39,147.97
c1cdb5,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",135,286,596000.00,151,111.85,147.16
b44f0e,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",136,288,600000.00,152,111.76,147.06
de6e7e,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",88,186,387000.00,98,111.36,146.59
ee68d9,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",136,242,439000.00,106,77.94,107.60
b7f012,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",118,208,374000.00,90,76.27,105.65
26a18a,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",109,192,345000.00,83,76.15,105.50
1548f8,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",100,175,312500.00,75,75.00,104.17
9.57E+11,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",103,177,310500.00,74,71.84,100.49
79a95a,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",121,200,337000.00,79,65.29,92.84
eb4f04,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",54,89,149500.00,35,64.81,92.28
3ea7d6,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",105,173,290500.00,68,64.76,92.22
d70dcb,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",90,146,241000.00,56,62.22,89.26
c55ec9,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1,3000,"500 Cashback",136,220,362000.00,84,61.76,88.73
18810a,Mysuru,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",395,711,271283.63,316,80.00,79.86
58df9b,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",183,327,123620.91,144,78.69,78.55
1e5c85,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",341,606,45173.98,265,77.71,77.02
fbab9b,Mysuru,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",334,591,43808.03,257,76.95,76.26
f63299,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",301,526,193147.58,225,74.75,74.61
0d70f7,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",210,367,26758.11,157,74.76,74.08
7a22bc,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",283,492,35618.36,209,73.85,73.17
fd5955,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",313,541,195717.53,228,72.84,72.71
463205,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",215,371,133911.43,156,72.56,72.42
df45ee,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",309,534,38342.22,225,72.82,72.14
3ea719,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",336,577,206873.41,241,71.73,71.59
874377,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",365,616,215447.28,251,68.77,68.64
03b653,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",266,446,154501.18,180,67.67,67.54
60229b,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",241,404,27765.32,163,67.63,66.98
1c9eaa,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",367,612,210289.96,245,66.76,66.63
6422b4,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",255,425,28955.25,170,66.67,66.02
e5804e,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",316,521,34910.93,205,64.87,64.23
1f8bc3,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",190,313,20946.29,123,64.74,64.10
8c62ba,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",161,265,17710.45,104,64.60,63.96
1768c2,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",367,601,200837.33,234,63.76,63.63
353060,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",45,73,5283.50,28,62.22,61.80
466d6c,Mysuru,Sankranti,10-01-2024,16-01-2024,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",31,50,3585.00,19,61.29,60.87
434698,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",39,63,1456.50,24,61.54,60.24
debbd7,Coimbatore,Sankranti,10-01-2024,16-01-2024,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",45,72,5094.00,27,60.00,59.58
3f34d5,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",50,80,3260.00,30,60.00,59.27
cf0a2a,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",92,147,5976.50,55,59.78,59.06
160abb,Coimbatore,Sankranti,10-01-2024,16-01-2024,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",336,534,169922.22,198,58.93,58.80
680acd,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",46,73,5093.50,27,58.70,58.28
5.88E+11,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",112,178,4003.00,66,58.93,57.65
65f85a,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",58,92,2062.00,34,58.62,57.34
4a5884,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",57,90,2001.00,33,57.89,56.62
05d8e7,Mysuru,Sankranti,10-01-2024,16-01-2024,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",45,71,1576.50,26,57.78,56.51
0eb41f,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",232,364,22460.12,132,56.90,56.29
c5176d,Coimbatore,Sankranti,10-01-2024,16-01-2024,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",196,307,18886.31,111,56.63,56.02
b83644,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",75,117,7921.50,42,56.00,55.59
30b66a,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",84,131,8864.50,47,55.95,55.54
08086d,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",120,188,4326.00,68,56.67,55.46
8ba5a1,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",84,131,5104.50,47,55.95,55.24
bcffbb,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",36,56,3772.00,20,55.56,55.15
8829ef,Coimbatore,Sankranti,10-01-2024,16-01-2024,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",39,61,1333.50,22,56.41,55.15
d180ef,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",341,531,32324.23,190,55.72,55.11
12573c,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",64,100,2182.00,36,56.25,54.99
0da7fd,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",408,632,192216.56,224,54.90,54.78
a80b87,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",49,76,5092.00,27,55.10,54.69
3df185,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",40,62,4149.00,22,55.00,54.59
9413a7,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",80,124,8298.00,44,55.00,54.59
2ef46d,Madurai,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",278,430,130431.90,152,54.68,54.56
0a45d8,Trivandrum,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",196,303,91816.99,107,54.59,54.47
aa76f1,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",42,65,4337.50,23,54.76,54.35
ac6273,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",281,435,26196.55,154,54.80,54.20
546cc3,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",312,483,29088.39,171,54.81,54.20
ff02ae,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",66,102,6789.00,36,54.55,54.14
66b476,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",103,160,3625.00,57,55.34,54.14
5c8b9f,Madurai,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",187,289,17350.37,102,54.55,53.94
23ef05,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",78,121,2605.50,43,55.13,53.88
3426bd,Coimbatore,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",80,124,2798.00,44,55.00,53.81
7a6449,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Cream_Beauty_Bathing_Soap (125GM)","Personal Care",65,"50% OFF",131,203,4578.50,72,54.96,53.77
09d857,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",386,594,178482.02,208,53.89,53.77
4f560f,Hyderabad,Sankranti,10-01-2024,16-01-2024,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",514,791,237690.03,277,53.89,53.77
4e0e90,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",80,124,2666.00,44,55.00,53.75
0951b6,Mysuru,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",103,159,6080.50,56,54.37,53.67
742ad5,Bengaluru,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",357,549,164752.17,192,53.78,53.66
bcbc28,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",253,389,116699.37,136,53.75,53.64
a71e7c,Coimbatore,Sankranti,10-01-2024,16-01-2024,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",33,51,1090.50,18,54.55,53.30
1b6084,Mangalore,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",141,217,12926.61,76,53.90,53.30
c4a484,Mysuru,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",295,454,27043.82,159,53.90,53.30
4fa17c,Chennai,Diwali,12-11-2023,18-11-2023,"Atliq_Masoor_Dal (1KG)","Grocery & Staples",172,"33% OFF",327,503,29934.99,176,53.82,53.22
c22ead,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",43,66,4337.00,23,53.49,53.08
8f4f8c,Vijayawada,Diwali,12-11-2023,18-11-2023,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",210,321,95244.93,111,52.86,52.74
269cec,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Sonamasuri_Rice (10KG)","Grocery & Staples",860,"33% OFF",532,813,241115.29,281,52.82,52.70
7f650b,Coimbatore,Sankranti,10-01-2024,16-01-2024,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",34,52,3394.00,18,52.94,52.54
bd3f78,Hyderabad,Diwali,12-11-2023,18-11-2023,"Atliq_Doodh_Kesar_Body_Lotion (200ML)","Personal Care",190,"50% OFF",68,104,6788.00,36,52.94,52.54
aeed36,Bengaluru,Sankranti,10-01-2024,16-01-2024,"Atliq_Lime_Cool_Bathing_Bar (125GM)","Personal Care",62,"50% OFF",54,83,1756.50,29,53.70,52.46
3ace0f,Visakhapatnam,Diwali,12-11-2023,18-11-2023,"Atliq_Body_Milk_Nourishing_Lotion (120ML)","Personal Care",110,"50% OFF",64,98,3691.00,34,53.13,52.43
